Zini,MH,logAge,Mini,int_IMF,Mass,logL,logTe,logg,label,McoreTP,C_O,period0,period1,period2,period3,period4,pmode,Mloss,tau1m,X,Y,Xc,Xn,Xo,Cexcess,Z,mbolmag,Gmag,G_BPmag,G_RPmag,B_Tmag,V_Tmag,Jmag,Hmag,Ksmag
0.00053831,-1.46,9.5,0.3191385567,26.6806983948,0.319,-1.687,3.6057,5.004,1,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-1.44e-15,0.0,0.7464,0.2531,9.947e-05,2.684e-05,0.0002434,-1.0,0.0005533,8.988,9.247,10.011,8.416,11.295,9.973,7.367,6.821,6.64
0.00053831,-1.46,9.5,0.349999994,26.7101211548,0.35,-1.607,3.6099,4.981,1,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-1.7e-15,0.0,0.7467,0.2528,9.946e-05,2.684e-05,0.0002434,-1.0,0.0005531,8.788,9.034,9.78,8.212,11.031,9.738,7.179,6.631,6.453
0.00053831,-1.46,9.5,0.3659097254,26.723033905,0.366,-1.559,3.6133,4.966,1,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-1.88e-15,0.0,0.7476,0.2519,9.947e-05,2.684e-05,0.0002434,-1.0,0.0005532,8.668,8.903,9.635,8.09,10.863,9.592,7.068,6.52,6.346
0.00053831,-1.46,9.5,0.400000006,26.7466907501,0.4,-1.465,3.6203,4.938,1,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-2.31e-15,0.0,0.7502,0.2492,9.948e-05,2.684e-05,0.0002434,-1.0,0.0005532,8.433,8.645,9.35,7.849,10.529,9.302,6.851,6.302,6.135
0.00053831,-1.46,9.5,0.4500000179,26.7739086151,0.45,-1.301,3.6369,4.891,1,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-3.36e-15,0.0,0.7502,0.2492,9.948e-05,2.684e-05,0.0002434,-1.0,0.0005532,8.022,8.183,8.823,7.428,9.897,8.765,6.485,5.939,5.791
0.00053831,-1.46,9.5,0.5,26.7948455811,0.5,-1.12,3.6601,4.85,1,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-5.07e-15,0.0,0.7502,0.2492,9.948e-05,2.684e-05,0.0002434,-1.0,0.0005532,7.571,7.663,8.221,6.967,9.162,8.155,6.099,5.577,5.454
0.00053831,-1.46,9.5,0.5500000715,26.811384201,0.55,-0.937,3.6841,4.804,1,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-7.75e-15,0.0,0.7596,0.2399,9.6e-05,2.59e-05,0.0002349,-1.0,0.0005255,7.113,7.143,7.624,6.506,8.437,7.553,5.721,5.246,5.142
0.00053831,-1.46,9.5,0.5893697739,26.8221168518,0.589,-0.798,3.7027,4.769,1,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-1.07e-14,0.0,0.7619,0.2376,9.518e-05,2.569e-05,0.000233,-1.0,0.0005469,6.766,6.758,7.189,6.162,7.916,7.12,5.442,5.011,4.918
0.00053831,-1.46,9.5,0.6000000238,26.8247318268,0.6,-0.762,3.7075,4.76,1,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-1.17e-14,0.0,0.7625,0.237,9.496e-05,2.563e-05,0.0002325,-1.0,0.0005516,6.676,6.661,7.08,6.075,7.786,7.012,5.37,4.95,4.86
0.00053831,-1.46,9.5,0.6499999166,26.8357009888,0.65,-0.592,3.7325,4.725,1,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-1.73e-14,0.0,0.7662,0.2333,9.366e-05,2.528e-05,0.0002293,-1.0,0.0004621,6.25,6.206,6.567,5.671,7.167,6.51,5.045,4.678,4.603
0.00053831,-1.46,9.5,0.6733044386,26.8401641846,0.673,-0.515,3.7439,4.708,1,0.0,0.544,0.0,0.0,0.0,0.0,0.0,-1,-2.07e-14,0.0,0.7684,0.2311,9.291e-05,2.508e-05,0.0002275,-1.0,0.000502,6.057,6.007,6.343,5.495,6.9,6.292,4.901,4.554,4.486
0.00053831,-1.46,9.5,0.6999999285,26.8448524475,0.7,-0.428,3.7564,4.689,1,0.0,0.544,0.0,0.0,0.0,0.0,0.0,-1,-2.53e-14,0.0,0.7711,0.2284,9.196e-05,2.483e-05,0.0002253,-1.0,0.0005431,5.841,5.789,6.097,5.304,6.607,6.054,4.744,4.417,4.357
0.00053831,-1.46,9.5,0.712449193,26.8468971252,0.712,-0.389,3.762,4.68,1,0.0,0.542,0.0,0.0,0.0,0.0,0.0,-1,-2.77e-14,0.0,0.7728,0.2267,9.108e-05,2.467e-05,0.000224,-1.0,0.0005286,5.742,5.691,5.987,5.218,6.475,5.947,4.672,4.354,4.299
0.00053831,-1.46,9.5,0.7477213144,26.8522605896,0.748,-0.28,3.7773,4.653,1,0.0,0.537,0.0,0.0,0.0,0.0,0.0,-1,-3.59e-14,0.0,0.7781,0.2213,8.842e-05,2.415e-05,0.0002196,-1.0,0.0005411,5.469,5.423,5.689,4.982,6.123,5.657,4.475,4.178,4.134
0.00053831,-1.46,9.5,0.7499999404,26.8525867462,0.75,-0.273,3.7783,4.651,1,0.0,0.537,0.0,0.0,0.0,0.0,0.0,-1,-3.65e-14,0.0,0.7785,0.221,8.823e-05,2.412e-05,0.0002193,-1.0,0.0005446,5.452,5.406,5.67,4.967,6.101,5.639,4.462,4.167,4.123
0.00053831,-1.46,9.5,0.7796418071,26.8566265106,0.779,-0.183,3.7885,4.619,1,0.0,0.536,0.0,0.0,0.0,0.0,0.0,-1,-4.56e-14,0.0,0.7867,0.2127,8.549e-05,2.338e-05,0.0002127,-1.0,0.0005313,5.228,5.187,5.432,4.771,5.83,5.407,4.29,4.01,3.974
0.00053831,-1.46,9.5,0.8000000119,26.8591976166,0.8,-0.123,3.7952,4.597,1,0.0,0.536,0.0,0.0,0.0,0.0,0.0,-1,-5.31e-14,0.0,0.7929,0.2065,8.347e-05,2.284e-05,0.0002078,-1.0,0.0005332,5.077,5.04,5.273,4.638,5.65,5.251,4.174,3.904,3.872
0.00053831,-1.46,9.5,0.8027165532,26.8595294952,0.802,-0.115,3.7961,4.594,1,0.0,0.536,0.0,0.0,0.0,0.0,0.0,-1,-5.42e-14,0.0,0.793,0.2065,8.348e-05,2.285e-05,0.0002078,-1.0,0.0005327,5.057,5.02,5.252,4.62,5.626,5.23,4.159,3.89,3.859
0.00053831,-1.46,9.5,0.8424119353,26.8640899658,0.842,0.002,3.8092,4.55,1,0.0,0.535,0.0,0.0,0.0,0.0,0.0,-1,-7.28e-14,0.0,0.7935,0.206,8.408e-05,2.303e-05,0.0002097,-1.0,0.0004887,4.766,4.736,4.945,4.363,5.281,4.929,3.935,3.689,3.664
0.00053831,-1.46,9.5,0.8500000238,26.864906311,0.849,0.024,3.8116,4.542,1,0.0,0.534,0.0,0.0,0.0,0.0,0.0,-1,-7.7e-14,0.0,0.7934,0.2061,8.426e-05,2.308e-05,0.0002102,-1.0,0.0004952,4.71,4.681,4.886,4.314,5.216,4.871,3.892,3.65,3.627
0.00053831,-1.46,9.5,0.876761198,26.8676490784,0.876,0.1,3.8202,4.513,1,0.0,0.534,0.0,0.0,0.0,0.0,0.0,-1,-9.34e-14,0.0,0.7939,0.2056,8.425e-05,2.308e-05,0.0002102,-1.0,0.0004697,4.519,4.492,4.684,4.143,4.993,4.671,3.743,3.519,3.498
0.00053831,-1.46,9.5,0.8999999762,26.8698749542,0.899,0.167,3.8275,4.487,1,0.0,0.534,0.0,0.0,0.0,0.0,0.0,-1,-1.11e-13,0.0,0.7941,0.2054,8.431e-05,2.311e-05,0.0002105,-1.0,0.0004456,4.353,4.327,4.509,3.993,4.801,4.498,3.614,3.405,3.386
0.00053831,-1.46,9.5,0.9087571502,26.8706798553,0.908,0.191,3.8304,4.478,1,0.0,0.534,0.0,0.0,0.0,0.0,0.0,-1,-1.18e-13,0.0,0.7941,0.2054,8.431e-05,2.311e-05,0.0002105,-1.0,0.0004588,4.292,4.266,4.443,3.938,4.729,4.433,3.567,3.364,3.345
0.00053831,-1.46,9.5,0.9375695586,26.8732032776,0.937,0.273,3.8399,4.448,1,0.0,0.534,0.0,0.0,0.0,0.0,0.0,-1,-1.45e-13,0.0,0.7937,0.2058,8.442e-05,2.314e-05,0.0002108,-1.0,0.0004669,4.087,4.062,4.226,3.755,4.491,4.217,3.41,3.228,3.211
0.00053831,-1.46,9.5,0.9499999881,26.8742351532,0.949,0.309,3.8441,4.435,1,0.0,0.534,0.0,0.0,0.0,0.0,0.0,-1,-1.59e-13,0.0,0.7934,0.2062,8.452e-05,2.316e-05,0.000211,-1.0,0.0004613,3.998,3.973,4.131,3.675,4.387,4.123,3.341,3.168,3.151
0.00053831,-1.46,9.5,0.9595942497,26.8750114441,0.959,0.336,3.8476,4.426,1,0.0,0.534,0.0,0.0,0.0,0.0,0.0,-1,-1.7e-13,0.0,0.7935,0.206,8.447e-05,2.315e-05,0.0002109,-1.0,0.000456,3.93,3.905,4.059,3.615,4.307,4.051,3.291,3.125,3.109
0.00053831,-1.46,9.5,0.9827312231,26.8768100739,0.982,0.403,3.8563,4.404,1,0.0,0.534,0.0,0.0,0.0,0.0,0.0,-1,-2.01e-13,0.0,0.7937,0.2058,8.44e-05,2.313e-05,0.0002107,-1.0,0.0004656,3.763,3.738,3.879,3.467,4.11,3.873,3.167,3.021,3.005
0.00053831,-1.46,9.5,1.0,26.8780879974,1.0,0.454,3.863,4.388,1,0.0,0.534,0.0,0.0,0.0,0.0,0.0,-1,-2.28e-13,0.0,0.7938,0.2057,8.438e-05,2.312e-05,0.0002106,-1.0,0.0004888,3.635,3.61,3.743,3.356,3.959,3.737,3.074,2.942,2.927
0.00053831,-1.46,9.5,1.0130240917,26.8790187836,1.012,0.493,3.8691,4.379,1,0.0,0.534,0.0,0.0,0.0,0.0,0.0,-1,-2.45e-13,0.0,0.7941,0.2053,8.428e-05,2.31e-05,0.0002104,-1.0,0.000513,3.538,3.514,3.639,3.274,3.843,3.633,3.009,2.89,2.875
0.00053831,-1.46,9.5,1.0286992788,26.8801021576,1.028,0.54,3.8768,4.369,1,0.0,0.534,0.0,0.0,0.0,0.0,0.0,-1,-2.69e-13,0.0,0.7945,0.205,8.419e-05,2.307e-05,0.0002102,-1.0,0.0004648,3.419,3.395,3.51,3.173,3.7,3.505,2.929,2.827,2.812
0.00053831,-1.46,9.5,1.0430175066,26.8810596466,1.042,0.585,3.8839,4.358,1,0.0,0.534,0.0,0.0,0.0,0.0,0.0,-1,-2.93e-13,0.0,0.7947,0.2048,8.413e-05,2.306e-05,0.0002101,-1.0,0.0004527,3.307,3.284,3.389,3.08,3.565,3.386,2.855,2.767,2.752
0.00053831,-1.46,9.5,1.0499999523,26.8815135956,1.049,0.608,3.8874,4.353,1,0.0,0.534,0.0,0.0,0.0,0.0,0.0,-1,-3.07e-13,0.0,0.7948,0.2047,8.411e-05,2.306e-05,0.00021,-1.0,0.000448,3.251,3.229,3.329,3.033,3.499,3.326,2.818,2.737,2.722
0.00053831,-1.46,9.5,1.0550071001,26.8818359375,1.054,0.623,3.8898,4.349,1,0.0,0.534,0.0,0.0,0.0,0.0,0.0,-1,-3.16e-13,0.0,0.795,0.2046,8.406e-05,2.304e-05,0.0002099,-1.0,0.000451,3.212,3.19,3.288,3.0,3.453,3.285,2.792,2.716,2.701
0.00053831,-1.46,9.5,1.0648274422,26.8824577332,1.064,0.654,3.8945,4.341,1,0.0,0.534,0.0,0.0,0.0,0.0,0.0,-1,-3.35e-13,0.0,0.7952,0.2043,8.398e-05,2.302e-05,0.0002097,-1.0,0.0004784,3.135,3.115,3.206,2.936,3.362,3.204,2.74,2.673,2.659
0.00053831,-1.46,9.5,1.0746234655,26.88306427,1.073,0.685,3.8988,4.331,1,0.0,0.534,0.0,0.0,0.0,0.0,0.0,-1,-3.57e-13,0.0,0.7954,0.2041,8.393e-05,2.3e-05,0.0002096,-1.0,0.0004826,3.058,3.039,3.125,2.872,3.272,3.123,2.687,2.629,2.614
0.00053831,-1.46,9.5,1.0831773281,26.8835830688,1.082,0.712,3.9024,4.322,1,0.0,0.534,0.0,0.0,0.0,0.0,0.0,-1,-3.77e-13,0.0,0.7956,0.2039,8.388e-05,2.3e-05,0.0002095,-1.0,0.0004707,2.99,2.974,3.055,2.815,3.195,3.054,2.64,2.588,2.573
0.00053831,-1.46,9.5,1.0904904604,26.8840198517,1.089,0.735,3.9051,4.313,1,0.0,0.534,0.0,0.0,0.0,0.0,0.0,-1,-3.95e-13,0.0,0.7955,0.204,8.391e-05,2.3e-05,0.0002095,-1.0,0.0005036,2.934,2.918,2.996,2.767,3.13,2.996,2.599,2.552,2.537
0.00053831,-1.46,9.5,1.1000000238,26.8845767975,1.099,0.763,3.9085,4.301,1,0.0,0.534,0.0,0.0,0.0,0.0,0.0,-1,-4.21e-13,0.0,0.7957,0.2038,8.386e-05,2.299e-05,0.0002094,-1.0,0.0004709,2.862,2.849,2.921,2.706,3.049,2.923,2.547,2.506,2.49
0.00053831,-1.46,9.5,1.1045476198,26.8848400116,1.103,0.776,3.9093,4.293,1,0.0,0.534,0.0,0.0,0.0,0.0,0.0,-1,-4.34e-13,0.0,0.7958,0.2038,8.385e-05,2.299e-05,0.0002094,-1.0,0.0004522,2.829,2.816,2.888,2.676,3.013,2.889,2.519,2.479,2.464
0.00053831,-1.46,9.5,1.1201816797,26.885723114,1.119,0.833,3.9149,4.266,1,0.0,0.534,0.0,0.0,0.0,0.0,0.0,-1,-4.91e-13,0.0,0.7958,0.2038,8.385e-05,2.3e-05,0.0002094,-1.0,0.0004895,2.688,2.68,2.744,2.555,2.857,2.748,2.412,2.381,2.366
0.00053831,-1.46,9.5,1.1276555061,26.8861351013,1.126,0.866,3.9196,4.254,1,0.0,0.534,0.0,0.0,0.0,0.0,0.0,-1,-5.29e-13,0.0,0.7957,0.2038,8.386e-05,2.301e-05,0.0002095,-1.0,0.0005052,2.604,2.602,2.659,2.488,2.762,2.665,2.356,2.333,2.318
0.00053831,-1.46,9.5,1.1303833723,26.8862838745,1.129,0.886,3.9227,4.248,1,0.0,0.534,0.0,0.0,0.0,0.0,0.0,-1,-5.55e-13,0.0,0.7956,0.2039,8.389e-05,2.302e-05,0.0002096,-1.0,0.0004887,2.556,2.558,2.612,2.453,2.708,2.619,2.328,2.309,2.293
0.00053831,-1.46,9.5,1.1305373907,26.8862915039,1.129,0.887,3.9229,4.248,1,0.0,0.534,0.0,0.0,0.0,0.0,0.0,-1,-5.57e-13,0.0,0.7956,0.2039,8.39e-05,2.302e-05,0.0002096,-1.0,0.0004876,2.553,2.555,2.609,2.45,2.705,2.616,2.326,2.307,2.291
0.00053831,-1.46,9.5,1.1374901533,26.8866672516,1.136,0.92,3.9227,4.216,1,0.0,0.534,0.0,0.0,0.0,0.0,0.0,-1,-6.13e-13,0.0,0.7952,0.2043,8.401e-05,2.306e-05,0.0002099,-1.0,0.0004752,2.47,2.471,2.524,2.366,2.618,2.531,2.241,2.223,2.207
0.00053831,-1.46,9.5,1.149097085,26.8872814178,1.147,0.977,3.9207,4.156,2,0.0,0.534,0.0,0.0,0.0,0.0,0.0,-1,-7.26e-13,0.0,0.7946,0.2049,8.421e-05,2.312e-05,0.0002104,-1.0,0.0004548,2.327,2.322,2.377,2.216,2.47,2.384,2.087,2.067,2.051
0.00053831,-1.46,9.5,1.1499999762,26.8873291016,1.148,0.981,3.9205,4.151,2,0.0,0.534,0.0,0.0,0.0,0.0,0.0,-1,-7.37e-13,0.0,0.7946,0.205,8.422e-05,2.313e-05,0.0002104,-1.0,0.0004533,2.316,2.31,2.366,2.204,2.459,2.372,2.075,2.054,2.038
0.00053831,-1.46,9.5,1.1599993706,26.887845993,1.158,1.031,3.914,4.079,2,0.0,0.534,0.0,0.0,0.0,0.0,0.0,-1,-8.76e-13,0.0,0.7941,0.2055,8.44e-05,2.317e-05,0.0002108,-1.0,0.0004533,2.193,2.175,2.237,2.055,2.339,2.241,1.912,1.883,1.866
0.00053831,-1.46,9.5,1.1658780575,26.8881454468,1.164,1.065,3.9055,4.013,2,0.0,0.534,0.0,0.0,0.0,0.0,0.0,-1,-1.01e-12,0.0,0.7938,0.2058,8.451e-05,2.319e-05,0.000211,-1.0,0.0004533,2.107,2.076,2.148,1.938,2.264,2.149,1.775,1.735,1.717
0.00053831,-1.46,9.5,1.1692912579,26.8883171082,1.168,1.087,3.8965,3.956,2,0.0,0.534,0.0,0.0,0.0,0.0,0.0,-1,-1.13e-12,0.0,0.7936,0.206,8.457e-05,2.321e-05,0.0002111,-1.0,0.0004533,2.052,2.011,2.094,1.852,2.224,2.092,1.668,1.613,1.595
0.00056363,-1.44,9.5,0.0900000036,25.5449466705,0.09,-3.194,3.4703,5.42,1,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-5.22e-17,0.0,0.7496,0.2498,0.0001054,2.845e-05,0.000258,-1.0,0.0005863,12.756,13.66,15.656,12.435,18.372,15.753,10.701,10.412,10.321
0.00056363,-1.44,9.5,0.0906493887,25.55834198,0.091,-3.175,3.4731,5.415,1,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-5.47e-17,0.0,0.7496,0.2498,0.0001054,2.845e-05,0.000258,-1.0,0.0005864,12.708,13.598,15.548,12.381,18.236,15.64,10.662,10.361,10.267
0.00056363,-1.44,9.5,0.097042717,25.6790714264,0.097,-2.992,3.4993,5.366,1,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-8.53e-17,0.0,0.7493,0.2501,0.0001054,2.845e-05,0.000258,-1.0,0.0005863,12.25,13.0,14.537,11.869,16.936,14.584,10.295,9.892,9.771
0.00056363,-1.44,9.5,0.1000000089,25.7288246155,0.1,-2.911,3.5108,5.345,1,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-1.04e-16,0.0,0.7491,0.2503,0.0001054,2.845e-05,0.000258,-1.0,0.0005864,12.048,12.736,14.131,11.644,16.4,14.166,10.132,9.696,9.564
0.00056363,-1.44,9.5,0.1193792671,25.9846897125,0.119,-2.634,3.5415,5.267,1,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-1.97e-16,0.0,0.7485,0.2509,0.0001054,2.845e-05,0.000258,-1.0,0.0005863,11.355,11.882,12.994,10.885,14.904,13.005,9.54,9.04,8.884
0.00056363,-1.44,9.5,0.1200000048,25.9912986755,0.12,-2.626,3.5424,5.265,1,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-2e-16,0.0,0.7485,0.2509,0.0001054,2.845e-05,0.000258,-1.0,0.0005862,11.335,11.857,12.963,10.863,14.863,12.974,9.522,9.021,8.865
0.00056363,-1.44,9.5,0.1400000006,26.1680011749,0.14,-2.447,3.5578,5.214,1,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-2.97e-16,0.0,0.748,0.2514,0.0001054,2.845e-05,0.000258,-1.0,0.0005865,10.887,11.335,12.337,10.383,14.067,12.338,9.124,8.603,8.437
0.00056363,-1.44,9.5,0.1600000113,26.2939968109,0.16,-2.311,3.568,5.177,1,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-3.96e-16,0.0,0.7475,0.2519,0.0001054,2.845e-05,0.000258,-1.0,0.0005863,10.547,10.949,11.891,10.024,13.514,11.885,8.817,8.286,8.112
0.00056363,-1.44,9.5,0.2000000179,26.459897995,0.2,-2.103,3.5816,5.121,1,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-6.1e-16,0.0,0.7469,0.2525,0.0001054,2.845e-05,0.000258,-1.0,0.0005864,10.028,10.374,11.247,9.484,12.738,11.23,8.339,7.799,7.618
0.00056363,-1.44,9.5,0.2500000298,26.5826473236,0.25,-1.904,3.5931,5.065,1,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-9.19e-16,0.0,0.7464,0.253,0.0001054,2.845e-05,0.000258,-1.0,0.0005864,9.531,9.835,10.654,8.972,12.042,10.626,7.875,7.331,7.146
0.00056363,-1.44,9.5,0.3000000417,26.65883255,0.3,-1.745,3.6016,5.018,1,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-1.28e-15,0.0,0.7462,0.2532,0.0001054,2.845e-05,0.000258,-1.0,0.0005865,9.132,9.407,10.188,8.565,11.505,10.153,7.501,6.954,6.771
0.00056363,-1.44,9.5,0.319827348,26.681427002,0.32,-1.689,3.6045,5.002,1,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-1.43e-15,0.0,0.7464,0.253,0.0001054,2.845e-05,0.000258,-1.0,0.0005864,8.993,9.257,10.026,8.423,11.32,9.989,7.369,6.822,6.641
0.00056363,-1.44,9.5,0.3500000238,26.7101211548,0.35,-1.611,3.6086,4.979,1,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-1.69e-15,0.0,0.7467,0.2527,0.0001054,2.845e-05,0.000258,-1.0,0.0005863,8.796,9.047,9.799,8.222,11.061,9.759,7.183,6.635,6.456
0.00056363,-1.44,9.5,0.3642118871,26.7217197418,0.364,-1.568,3.6117,4.966,1,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-1.85e-15,0.0,0.7475,0.2519,0.0001054,2.845e-05,0.000258,-1.0,0.0005864,8.689,8.93,9.669,8.112,10.909,9.627,7.085,6.536,6.36
0.00056363,-1.44,9.5,0.4000000358,26.7466907501,0.4,-1.469,3.619,4.937,1,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-2.3e-15,0.0,0.7501,0.2493,0.0001054,2.845e-05,0.000258,-1.0,0.0005864,8.442,8.659,9.369,7.859,10.558,9.322,6.856,6.306,6.138
0.00056363,-1.44,9.5,0.4500000477,26.7739086151,0.45,-1.304,3.6356,4.889,1,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-3.34e-15,0.0,0.7501,0.2493,0.0001054,2.845e-05,0.000258,-1.0,0.0005864,8.03,8.196,8.842,7.437,9.926,8.785,6.489,5.941,5.792
0.00056363,-1.44,9.5,0.5,26.7948455811,0.5,-1.123,3.6589,4.848,1,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-5.05e-15,0.0,0.7501,0.2493,0.0001054,2.845e-05,0.000258,-1.0,0.0005864,7.577,7.674,8.236,6.974,9.185,8.17,6.102,5.576,5.453
0.00056363,-1.44,9.5,0.5500000715,26.811384201,0.55,-0.939,3.6833,4.803,1,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-7.73e-15,0.0,0.7595,0.24,0.0001017,2.745e-05,0.000249,-1.0,0.0005608,7.118,7.15,7.633,6.511,8.452,7.563,5.723,5.245,5.14
0.00056363,-1.44,9.5,0.5902784467,26.8223438263,0.59,-0.797,3.7024,4.767,1,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-1.08e-14,0.0,0.7618,0.2376,0.0001009,2.722e-05,0.0002469,-1.0,0.0005806,6.763,6.756,7.187,6.159,7.917,7.118,5.437,5.004,4.912
0.00056363,-1.44,9.5,0.6000000238,26.8247318268,0.6,-0.764,3.7068,4.759,1,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-1.16e-14,0.0,0.7623,0.2371,0.0001007,2.717e-05,0.0002465,-1.0,0.0005844,6.681,6.666,7.087,6.079,7.797,7.019,5.372,4.949,4.859
0.00056363,-1.44,9.5,0.6499999762,26.8357009888,0.65,-0.594,3.7319,4.724,1,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-1.72e-14,0.0,0.766,0.2335,9.931e-05,2.68e-05,0.0002432,-1.0,0.0005007,6.254,6.211,6.572,5.675,7.177,6.515,5.047,4.678,4.603
0.00056363,-1.44,9.5,0.6737849712,26.84025383,0.674,-0.515,3.7435,4.707,1,0.0,0.544,0.0,0.0,0.0,0.0,0.0,-1,-2.07e-14,0.0,0.7682,0.2313,9.852e-05,2.659e-05,0.0002413,-1.0,0.0005365,6.057,6.007,6.344,5.494,6.903,6.292,4.899,4.552,4.484
0.00056363,-1.44,9.5,0.6999999881,26.8448524475,0.7,-0.43,3.7559,4.689,1,0.0,0.544,0.0,0.0,0.0,0.0,0.0,-1,-2.52e-14,0.0,0.7708,0.2286,9.756e-05,2.634e-05,0.000239,-1.0,0.0005699,5.845,5.793,6.103,5.306,6.615,6.058,4.745,4.417,4.358
0.00056363,-1.44,9.5,0.7129227519,26.8469734192,0.713,-0.389,3.7617,4.679,1,0.0,0.542,0.0,0.0,0.0,0.0,0.0,-1,-2.77e-14,0.0,0.7726,0.2269,9.661e-05,2.617e-05,0.0002376,-1.0,0.0005567,5.743,5.691,5.988,5.217,6.478,5.947,4.671,4.352,4.297
0.00056363,-1.44,9.5,0.7482120991,26.8523311615,0.748,-0.28,3.7771,4.652,1,0.0,0.537,0.0,0.0,0.0,0.0,0.0,-1,-3.59e-14,0.0,0.7778,0.2216,9.384e-05,2.564e-05,0.0002331,-1.0,0.0005701,5.47,5.423,5.689,4.981,6.125,5.658,4.474,4.177,4.133
0.00056363,-1.44,9.5,0.7500000596,26.8525867462,0.75,-0.275,3.7778,4.651,1,0.0,0.537,0.0,0.0,0.0,0.0,0.0,-1,-3.64e-14,0.0,0.7781,0.2213,9.369e-05,2.561e-05,0.0002328,-1.0,0.0005724,5.457,5.409,5.674,4.97,6.108,5.643,4.464,4.168,4.125
0.00056363,-1.44,9.5,0.7801415324,26.8566913605,0.78,-0.184,3.7882,4.619,1,0.0,0.536,0.0,0.0,0.0,0.0,0.0,-1,-4.56e-14,0.0,0.7863,0.2131,9.083e-05,2.484e-05,0.0002259,-1.0,0.0005568,5.23,5.188,5.433,4.77,5.832,5.408,4.289,4.009,3.972
0.00056363,-1.44,9.5,0.8000000715,26.8591976166,0.8,-0.125,3.7947,4.597,1,0.0,0.536,0.0,0.0,0.0,0.0,0.0,-1,-5.29e-14,0.0,0.7922,0.2072,8.878e-05,2.429e-05,0.000221,-1.0,0.0005548,5.082,5.044,5.278,4.641,5.656,5.255,4.176,3.905,3.873
0.00056363,-1.44,9.5,0.8032131195,26.8595905304,0.803,-0.115,3.7958,4.593,1,0.0,0.536,0.0,0.0,0.0,0.0,0.0,-1,-5.41e-14,0.0,0.7924,0.2071,8.877e-05,2.429e-05,0.000221,-1.0,0.0005541,5.059,5.021,5.253,4.62,5.628,5.231,4.158,3.889,3.858
0.00056363,-1.44,9.5,0.8428986073,26.8641433716,0.842,0.001,3.8088,4.55,1,0.0,0.535,0.0,0.0,0.0,0.0,0.0,-1,-7.27e-14,0.0,0.7934,0.2061,8.908e-05,2.44e-05,0.0002221,-1.0,0.0005183,4.767,4.736,4.946,4.363,5.284,4.93,3.934,3.687,3.663
0.00056363,-1.44,9.5,0.8500000238,26.864906311,0.849,0.022,3.811,4.541,1,0.0,0.534,0.0,0.0,0.0,0.0,0.0,-1,-7.66e-14,0.0,0.7934,0.2061,8.92e-05,2.444e-05,0.0002225,-1.0,0.0005235,4.716,4.685,4.891,4.317,5.223,4.876,3.894,3.651,3.628
0.00056363,-1.44,9.5,0.8772253394,26.8676948547,0.876,0.1,3.8197,4.512,1,0.0,0.534,0.0,0.0,0.0,0.0,0.0,-1,-9.33e-14,0.0,0.7939,0.2056,8.925e-05,2.446e-05,0.0002227,-1.0,0.000498,4.521,4.493,4.686,4.143,4.996,4.673,3.743,3.518,3.497
0.00056363,-1.44,9.5,0.8999999762,26.8698749542,0.899,0.164,3.8269,4.487,1,0.0,0.534,0.0,0.0,0.0,0.0,0.0,-1,-1.1e-13,0.0,0.794,0.2055,8.937e-05,2.45e-05,0.0002231,-1.0,0.0004742,4.359,4.332,4.514,3.997,4.808,4.503,3.616,3.406,3.386
